Net Asset Value,Repurchase Price,Sale Price,NAV date
25.7895,,,22-Sep-21
25.7963,,,23-Sep-21
25.7775,,,24-Sep-21
25.7753,,,27-Sep-21
25.7821,,,28-Sep-21
25.7791,,,29-Sep-21
25.7862,,,30-Sep-21
25.7805,,,01-Oct-21
25.7898,,,04-Oct-21
25.7787,,,05-Oct-21
25.7741,,,06-Oct-21
25.7774,,,07-Oct-21
25.7698,,,08-Oct-21
25.7712,,,11-Oct-21
25.7775,,,12-Oct-21
25.7944,,,13-Oct-21
25.7951,,,14-Oct-21
25.7919,,,18-Oct-21
25.7884,,,20-Oct-21
25.8006,,,21-Oct-21
25.8069,,,22-Oct-21
25.8217,,,25-Oct-21
25.8161,,,26-Oct-21
25.8192,,,27-Oct-21
25.8157,,,28-Oct-21
25.8095,,,29-Oct-21
25.8105,,,01-Nov-21
25.8134,,,02-Nov-21
25.8199,,,03-Nov-21
25.8588,,,08-Nov-21
25.8682,,,09-Nov-21
25.8674,,,10-Nov-21
25.8686,,,11-Nov-21
25.8739,,,12-Nov-21
25.8876,,,15-Nov-21
25.8872,,,16-Nov-21
25.8931,,,17-Nov-21
25.903,,,18-Nov-21
25.9151,,,22-Nov-21
25.915,,,23-Nov-21
25.9155,,,24-Nov-21
25.9186,,,25-Nov-21
25.9277,,,26-Nov-21
25.9333,,,29-Nov-21
25.942,,,30-Nov-21
25.9417,,,01-Dec-21
25.9509,,,02-Dec-21
25.9497,,,03-Dec-21
25.9653,,,06-Dec-21
25.9623,,,07-Dec-21
25.9762,,,08-Dec-21
25.9813,,,09-Dec-21
25.9803,,,10-Dec-21
25.987,,,13-Dec-21
25.9988,,,14-Dec-21
26.0017,,,15-Dec-21
26.005,,,16-Dec-21
25.9973,,,17-Dec-21
25.9871,,,20-Dec-21
25.9691,,,21-Dec-21
25.9645,,,22-Dec-21
25.9668,,,23-Dec-21
25.9633,,,24-Dec-21
25.9736,,,27-Dec-21
25.9696,,,28-Dec-21
25.9772,,,29-Dec-21
25.9809,,,30-Dec-21
25.9865,,,31-Dec-21
25.9912,,,03-Jan-22
25.9724,,,04-Jan-22
25.9736,,,05-Jan-22
25.9682,,,06-Jan-22
25.9708,,,07-Jan-22
25.9617,,,10-Jan-22
25.9719,,,11-Jan-22
25.9765,,,12-Jan-22
25.989,,,13-Jan-22
25.9934,,,14-Jan-22
25.9889,,,17-Jan-22
25.9889,,,18-Jan-22
25.9903,,,19-Jan-22
25.9961,,,20-Jan-22
25.9995,,,21-Jan-22
26.0056,,,24-Jan-22
26.0093,,,25-Jan-22
25.9957,,,27-Jan-22
25.9994,,,28-Jan-22
26.0253,,,31-Jan-22
25.9733,,,01-Feb-22
25.9556,,,02-Feb-22
25.9575,,,03-Feb-22
25.9591,,,04-Feb-22
25.9989,,,08-Feb-22
26.013,,,09-Feb-22
26.0626,,,10-Feb-22
26.0807,,,11-Feb-22
26.1055,,,14-Feb-22
26.1023,,,15-Feb-22
26.1056,,,16-Feb-22
26.1098,,,17-Feb-22
26.1162,,,18-Feb-22
26.1214,,,21-Feb-22
26.1156,,,22-Feb-22
26.1226,,,23-Feb-22
26.1166,,,24-Feb-22
26.1201,,,25-Feb-22
26.1276,,,28-Feb-22
26.1095,,,02-Mar-22
26.0968,,,03-Mar-22
26.1058,,,04-Mar-22
26.0872,,,07-Mar-22
26.0859,,,08-Mar-22
26.0915,,,09-Mar-22
26.1108,,,10-Mar-22
26.1064,,,11-Mar-22
26.117,,,14-Mar-22
26.1395,,,15-Mar-22
26.1429,,,16-Mar-22
26.163,,,17-Mar-22
26.1781,,,21-Mar-22
26.1738,,,22-Mar-22
26.1779,,,23-Mar-22
26.1774,,,24-Mar-22
26.1883,,,25-Mar-22
26.192,,,28-Mar-22
26.1967,,,29-Mar-22
26.212,,,30-Mar-22
26.2191,,,31-Mar-22
26.2205,,,04-Apr-22
26.2293,,,05-Apr-22
26.2242,,,06-Apr-22
26.2288,,,07-Apr-22
26.1552,,,08-Apr-22
26.1374,,,11-Apr-22
26.1292,,,12-Apr-22
26.0945,,,13-Apr-22
26.1321,,,18-Apr-22
26.1478,,,19-Apr-22
26.1547,,,20-Apr-22
26.1545,,,21-Apr-22
26.1543,,,22-Apr-22
26.185,,,25-Apr-22
26.1872,,,26-Apr-22
26.1908,,,27-Apr-22
26.1818,,,28-Apr-22
26.1848,,,29-Apr-22
26.1973,,,02-May-22
26.0314,,,04-May-22
26.0124,,,05-May-22
25.9812,,,06-May-22
25.9832,,,09-May-22
26.0088,,,10-May-22
26.0259,,,11-May-22
26.0348,,,12-May-22
26.0142,,,13-May-22
26.0256,,,17-May-22
26.0331,,,18-May-22
26.0368,,,19-May-22
26.0347,,,20-May-22
26.05,,,23-May-22
26.0656,,,24-May-22
26.0764,,,25-May-22
26.0793,,,26-May-22
26.0764,,,27-May-22
26.0799,,,30-May-22
26.0873,,,31-May-22
26.0805,,,01-Jun-22
26.0713,,,02-Jun-22
26.0588,,,03-Jun-22
26.0531,,,06-Jun-22
26.0281,,,07-Jun-22
26.0603,,,08-Jun-22
26.0724,,,09-Jun-22
26.0753,,,10-Jun-22
26.061,,,13-Jun-22
26.0584,,,14-Jun-22
26.0559,,,15-Jun-22
26.0569,,,16-Jun-22
26.0548,,,17-Jun-22
26.0989,,,20-Jun-22
26.0987,,,21-Jun-22
26.1138,,,22-Jun-22
26.1201,,,23-Jun-22
26.119,,,24-Jun-22
26.1335,,,27-Jun-22
26.1288,,,28-Jun-22
26.1408,,,29-Jun-22
26.1527,,,30-Jun-22
26.1675,,,01-Jul-22
26.1951,,,04-Jul-22
26.2044,,,05-Jul-22
26.2411,,,06-Jul-22
26.2386,,,07-Jul-22
26.2348,,,08-Jul-22
26.237,,,11-Jul-22
26.2471,,,12-Jul-22
26.2663,,,13-Jul-22
26.2696,,,14-Jul-22
26.2659,,,15-Jul-22
26.2732,,,18-Jul-22
26.2805,,,19-Jul-22
26.2881,,,20-Jul-22
26.294,,,21-Jul-22
26.2992,,,22-Jul-22
26.3161,,,25-Jul-22
26.3142,,,26-Jul-22
26.318,,,27-Jul-22
26.3269,,,28-Jul-22
26.3407,,,29-Jul-22
26.3731,,,01-Aug-22
26.398,,,02-Aug-22
26.3867,,,03-Aug-22
26.4112,,,04-Aug-22
26.3752,,,05-Aug-22
26.3811,,,08-Aug-22
26.4101,,,10-Aug-22
26.4263,,,11-Aug-22
26.4351,,,12-Aug-22
26.4882,,,17-Aug-22
26.4786,,,18-Aug-22
26.4741,,,19-Aug-22
26.4857,,,22-Aug-22
26.4878,,,23-Aug-22
26.4905,,,24-Aug-22
26.491,,,25-Aug-22
26.508,,,26-Aug-22
26.5176,,,29-Aug-22
26.5249,,,30-Aug-22
26.5379,,,01-Sep-22
26.54,,,02-Sep-22
26.5558,,,05-Sep-22
26.5669,,,06-Sep-22
26.5728,,,07-Sep-22
26.5852,,,08-Sep-22
26.5879,,,09-Sep-22
