Net Asset Value,Repurchase Price,Sale Price,NAV date
55.4067,,,08-Sep-21
55.4314,,,09-Sep-21
55.489,,,13-Sep-21
55.5608,,,14-Sep-21
55.6537,,,15-Sep-21
55.6862,,,16-Sep-21
55.5998,,,17-Sep-21
55.4544,,,20-Sep-21
55.5193,,,21-Sep-21
55.5672,,,22-Sep-21
55.751,,,23-Sep-21
55.6705,,,24-Sep-21
55.7186,,,27-Sep-21
55.6298,,,28-Sep-21
55.6083,,,29-Sep-21
55.594,,,30-Sep-21
55.6543,,,01-Oct-21
55.8171,,,04-Oct-21
55.8641,,,05-Oct-21
55.7525,,,06-Oct-21
56.1621,,,07-Oct-21
56.267,,,08-Oct-21
56.407,,,11-Oct-21
56.4471,,,12-Oct-21
56.6473,,,13-Oct-21
56.7944,,,14-Oct-21
56.9281,,,18-Oct-21
56.4672,,,20-Oct-21
56.5398,,,21-Oct-21
56.4833,,,22-Oct-21
56.3314,,,25-Oct-21
56.5845,,,26-Oct-21
56.5791,,,27-Oct-21
56.4923,,,28-Oct-21
56.5523,,,29-Oct-21
56.6967,,,01-Nov-21
56.8107,,,02-Nov-21
56.8988,,,03-Nov-21
57.1853,,,08-Nov-21
57.2601,,,09-Nov-21
57.4733,,,10-Nov-21
57.4695,,,11-Nov-21
57.7072,,,12-Nov-21
57.6878,,,15-Nov-21
57.6804,,,16-Nov-21
57.6768,,,17-Nov-21
57.5406,,,18-Nov-21
57.1715,,,22-Nov-21
57.3014,,,23-Nov-21
57.32,,,24-Nov-21
57.4475,,,25-Nov-21
57.0478,,,26-Nov-21
56.9092,,,29-Nov-21
57.0499,,,30-Nov-21
57.1239,,,01-Dec-21
57.281,,,02-Dec-21
57.2186,,,03-Dec-21
57.0045,,,06-Dec-21
57.202,,,07-Dec-21
57.427,,,08-Dec-21
57.4383,,,09-Dec-21
57.4385,,,10-Dec-21
57.4867,,,13-Dec-21
57.4422,,,14-Dec-21
57.4595,,,15-Dec-21
57.4392,,,16-Dec-21
57.1636,,,17-Dec-21
56.7214,,,20-Dec-21
56.8396,,,21-Dec-21
57.0343,,,22-Dec-21
57.1194,,,23-Dec-21
57.0391,,,24-Dec-21
57.125,,,27-Dec-21
57.2458,,,28-Dec-21
57.2549,,,29-Dec-21
57.2492,,,30-Dec-21
57.416,,,31-Dec-21
57.5974,,,03-Jan-22
57.6461,,,04-Jan-22
57.6379,,,05-Jan-22
57.6119,,,06-Jan-22
57.6633,,,07-Jan-22
57.7325,,,10-Jan-22
57.7169,,,11-Jan-22
57.9269,,,12-Jan-22
57.9647,,,13-Jan-22
58.0066,,,14-Jan-22
58.0646,,,17-Jan-22
57.8737,,,18-Jan-22
57.7697,,,19-Jan-22
57.7763,,,20-Jan-22
57.5705,,,21-Jan-22
57.006,,,24-Jan-22
57.1907,,,25-Jan-22
57.0335,,,27-Jan-22
57.0185,,,28-Jan-22
57.214,,,31-Jan-22
57.316,,,01-Feb-22
57.4551,,,02-Feb-22
57.3945,,,03-Feb-22
57.346,,,04-Feb-22
57.2927,,,08-Feb-22
57.4381,,,09-Feb-22
57.5062,,,10-Feb-22
57.3077,,,11-Feb-22
56.8684,,,14-Feb-22
57.2323,,,15-Feb-22
57.2698,,,16-Feb-22
57.2397,,,17-Feb-22
57.1533,,,18-Feb-22
57.0423,,,21-Feb-22
56.9063,,,22-Feb-22
56.9467,,,23-Feb-22
56.3247,,,24-Feb-22
56.6788,,,25-Feb-22
56.7915,,,28-Feb-22
56.6582,,,02-Mar-22
56.5963,,,03-Mar-22
56.3642,,,04-Mar-22
55.9779,,,07-Mar-22
56.0338,,,08-Mar-22
56.2204,,,09-Mar-22
56.4146,,,10-Mar-22
56.4108,,,11-Mar-22
56.5368,,,14-Mar-22
56.5294,,,15-Mar-22
56.7115,,,16-Mar-22
56.8892,,,17-Mar-22
56.831,,,21-Mar-22
56.9052,,,22-Mar-22
56.8883,,,23-Mar-22
56.8213,,,24-Mar-22
56.8254,,,25-Mar-22
56.8803,,,28-Mar-22
57.0063,,,29-Mar-22
57.1389,,,30-Mar-22
57.1842,,,31-Mar-22
57.5398,,,04-Apr-22
57.6833,,,05-Apr-22
57.6677,,,06-Apr-22
57.5941,,,07-Apr-22
57.6473,,,08-Apr-22
57.6324,,,11-Apr-22
57.5721,,,12-Apr-22
57.4826,,,13-Apr-22
57.4711,,,18-Apr-22
57.3987,,,19-Apr-22
57.5171,,,20-Apr-22
57.7001,,,21-Apr-22
57.5774,,,22-Apr-22
57.4447,,,25-Apr-22
57.62,,,26-Apr-22
57.5114,,,27-Apr-22
57.5608,,,28-Apr-22
57.4813,,,29-Apr-22
57.4778,,,02-May-22
56.8361,,,04-May-22
56.84,,,05-May-22
56.5805,,,06-May-22
56.4652,,,09-May-22
56.3953,,,10-May-22
56.3674,,,11-May-22
56.1765,,,12-May-22
56.2306,,,13-May-22
56.6165,,,17-May-22
56.6101,,,18-May-22
56.3806,,,19-May-22
56.6255,,,20-May-22
56.6391,,,23-May-22
56.6167,,,24-May-22
56.5187,,,25-May-22
56.6347,,,26-May-22
56.7629,,,27-May-22
56.9464,,,30-May-22
56.9092,,,31-May-22
56.927,,,01-Jun-22
56.9732,,,02-Jun-22
56.84,,,03-Jun-22
56.7933,,,06-Jun-22
56.6739,,,07-Jun-22
56.6548,,,08-Jun-22
56.7325,,,09-Jun-22
56.6441,,,10-Jun-22
56.3659,,,13-Jun-22
56.3466,,,14-Jun-22
56.3708,,,15-Jun-22
56.1413,,,16-Jun-22
56.0678,,,17-Jun-22
55.9911,,,20-Jun-22
56.1695,,,21-Jun-22
56.0808,,,22-Jun-22
56.2223,,,23-Jun-22
56.3522,,,24-Jun-22
56.5264,,,27-Jun-22
56.502,,,28-Jun-22
56.5054,,,29-Jun-22
56.5147,,,30-Jun-22
56.5442,,,01-Jul-22
56.7265,,,04-Jul-22
56.7522,,,05-Jul-22
56.9679,,,06-Jul-22
57.0928,,,07-Jul-22
57.1433,,,08-Jul-22
57.1976,,,11-Jul-22
57.1042,,,12-Jul-22
57.1247,,,13-Jul-22
57.1153,,,14-Jul-22
57.1831,,,15-Jul-22
57.4044,,,18-Jul-22
57.4785,,,19-Jul-22
57.4832,,,20-Jul-22
57.5942,,,21-Jul-22
57.6526,,,22-Jul-22
57.669,,,25-Jul-22
57.5689,,,26-Jul-22
57.6528,,,27-Jul-22
57.7932,,,28-Jul-22
57.9656,,,29-Jul-22
58.2606,,,01-Aug-22
58.3949,,,02-Aug-22
58.3481,,,03-Aug-22
58.424,,,04-Aug-22
58.3742,,,05-Aug-22
58.564,,,08-Aug-22
58.4887,,,10-Aug-22
58.6147,,,11-Aug-22
58.6373,,,12-Aug-22
58.9775,,,17-Aug-22
58.9862,,,18-Aug-22
58.8518,,,19-Aug-22
58.7231,,,22-Aug-22
58.8017,,,23-Aug-22
58.8804,,,24-Aug-22
58.8611,,,25-Aug-22
58.894,,,26-Aug-22
58.7635,,,29-Aug-22
59.0382,,,30-Aug-22
59.0417,,,01-Sep-22
59.0685,,,02-Sep-22
59.1525,,,05-Sep-22
59.2551,,,06-Sep-22
59.3509,,,07-Sep-22
59.5053,,,08-Sep-22
59.6096,,,09-Sep-22
