Net Asset Value,Repurchase Price,Sale Price,NAV date
83.147,,,02-Dec-21
82.771,,,03-Dec-21
81.999,,,06-Dec-21
82.926,,,07-Dec-21
83.874,,,08-Dec-21
84.196,,,09-Dec-21
84.064,,,10-Dec-21
83.831,,,13-Dec-21
83.927,,,14-Dec-21
83.685,,,15-Dec-21
83.522,,,16-Dec-21
82.572,,,17-Dec-21
81.106,,,20-Dec-21
81.529,,,21-Dec-21
82.251,,,22-Dec-21
82.684,,,23-Dec-21
82.328,,,24-Dec-21
82.601,,,27-Dec-21
83.047,,,28-Dec-21
83.069,,,29-Dec-21
82.981,,,30-Dec-21
83.438,,,31-Dec-21
84.388,,,03-Jan-22
84.816,,,04-Jan-22
85.058,,,05-Jan-22
84.631,,,06-Jan-22
84.832,,,07-Jan-22
85.857,,,10-Jan-22
85.893,,,11-Jan-22
86.537,,,12-Jan-22
86.867,,,13-Jan-22
86.896,,,14-Jan-22
86.961,,,17-Jan-22
86.226,,,18-Jan-22
85.912,,,19-Jan-22
85.654,,,20-Jan-22
84.906,,,21-Jan-22
83.393,,,24-Jan-22
84.28,,,25-Jan-22
84.048,,,27-Jan-22
84.09,,,28-Jan-22
84.831,,,31-Jan-22
85.444,,,01-Feb-22
86.231,,,02-Feb-22
85.497,,,03-Feb-22
85.302,,,04-Feb-22
84.467,,,07-Feb-22
84.37,,,08-Feb-22
85.038,,,09-Feb-22
85.702,,,10-Feb-22
84.835,,,11-Feb-22
82.683,,,14-Feb-22
84.312,,,15-Feb-22
84.123,,,16-Feb-22
83.866,,,17-Feb-22
83.734,,,18-Feb-22
83.432,,,21-Feb-22
82.9,,,22-Feb-22
83.006,,,23-Feb-22
80.161,,,24-Feb-22
81.737,,,25-Feb-22
82.326,,,28-Feb-22
81.612,,,02-Mar-22
81.507,,,03-Mar-22
80.75,,,04-Mar-22
79.138,,,07-Mar-22
79.626,,,08-Mar-22
80.686,,,09-Mar-22
81.419,,,10-Mar-22
81.604,,,11-Mar-22
82.44,,,14-Mar-22
81.857,,,15-Mar-22
82.769,,,16-Mar-22
83.562,,,17-Mar-22
83.151,,,21-Mar-22
83.788,,,22-Mar-22
83.533,,,23-Mar-22
83.501,,,24-Mar-22
83.402,,,25-Mar-22
83.519,,,28-Mar-22
83.884,,,29-Mar-22
84.463,,,30-Mar-22
84.373,,,31-Mar-22
85.258,,,01-Apr-22
86.576,,,04-Apr-22
86.529,,,05-Apr-22
86.337,,,06-Apr-22
85.933,,,07-Apr-22
86.401,,,08-Apr-22
86.11,,,11-Apr-22
85.608,,,12-Apr-22
85.648,,,13-Apr-22
84.707,,,18-Apr-22
83.946,,,19-Apr-22
84.239,,,20-Apr-22
85.089,,,21-Apr-22
84.32,,,22-Apr-22
83.611,,,25-Apr-22
84.404,,,26-Apr-22
83.779,,,27-Apr-22
84.438,,,28-Apr-22
83.757,,,29-Apr-22
83.703,,,02-May-22
82.163,,,04-May-22
82.132,,,05-May-22
81.389,,,06-May-22
80.877,,,09-May-22
80.605,,,10-May-22
80.082,,,11-May-22
78.954,,,12-May-22
78.865,,,13-May-22
79.31,,,16-May-22
80.672,,,17-May-22
80.355,,,18-May-22
79.184,,,19-May-22
80.719,,,20-May-22
80.457,,,23-May-22
80.201,,,24-May-22
79.652,,,25-May-22
80.227,,,26-May-22
80.768,,,27-May-22
81.916,,,30-May-22
81.724,,,31-May-22
81.834,,,01-Jun-22
82.049,,,02-Jun-22
81.805,,,03-Jun-22
81.721,,,06-Jun-22
81.216,,,07-Jun-22
80.946,,,08-Jun-22
81.307,,,09-Jun-22
80.556,,,10-Jun-22
78.886,,,13-Jun-22
78.826,,,14-Jun-22
78.737,,,15-Jun-22
77.569,,,16-Jun-22
77.441,,,17-Jun-22
77.122,,,20-Jun-22
78.257,,,21-Jun-22
77.519,,,22-Jun-22
78.098,,,23-Jun-22
78.671,,,24-Jun-22
79.468,,,27-Jun-22
79.517,,,28-Jun-22
79.309,,,29-Jun-22
79.347,,,30-Jun-22
79.33,,,01-Jul-22
79.944,,,04-Jul-22
79.903,,,05-Jul-22
80.368,,,06-Jul-22
81.02,,,07-Jul-22
81.451,,,08-Jul-22
81.57,,,11-Jul-22
81.007,,,12-Jul-22
80.832,,,13-Jul-22
80.666,,,14-Jul-22
80.923,,,15-Jul-22
81.867,,,18-Jul-22
82.267,,,19-Jul-22
82.715,,,20-Jul-22
83.371,,,21-Jul-22
83.732,,,22-Jul-22
83.539,,,25-Jul-22
83.02,,,26-Jul-22
83.567,,,27-Jul-22
84.202,,,28-Jul-22
84.755,,,29-Jul-22
85.583,,,01-Aug-22
85.599,,,02-Aug-22
85.589,,,03-Aug-22
85.608,,,04-Aug-22
85.735,,,05-Aug-22
86.119,,,08-Aug-22
86.284,,,10-Aug-22
86.809,,,11-Aug-22
87.206,,,12-Aug-22
87.58,,,16-Aug-22
87.991,,,17-Aug-22
88.042,,,18-Aug-22
87.463,,,19-Aug-22
86.675,,,22-Aug-22
87.208,,,23-Aug-22
87.444,,,24-Aug-22
87.269,,,25-Aug-22
87.482,,,26-Aug-22
86.749,,,29-Aug-22
88.098,,,30-Aug-22
87.653,,,01-Sep-22
87.821,,,02-Sep-22
88.349,,,05-Sep-22
88.317,,,06-Sep-22
88.137,,,07-Sep-22
