Net Asset Value,Repurchase Price,Sale Price,NAV date
41.63,41.214,41.63,08-Jan-16
41.233,40.821,41.233,11-Jan-16
40.766,40.358,40.766,12-Jan-16
40.419,40.015,40.419,13-Jan-16
39.899,39.5,39.899,14-Jan-16
38.789,38.401,38.789,15-Jan-16
37.595,37.219,37.595,18-Jan-16
38.113,37.732,38.113,19-Jan-16
37.128,36.757,37.128,20-Jan-16
37.278,36.905,37.278,21-Jan-16
38.244,37.862,38.244,22-Jan-16
38.36,37.976,38.36,25-Jan-16
38.517,38.132,38.517,27-Jan-16
38.336,37.953,38.336,28-Jan-16
38.485,38.1,38.485,29-Jan-16
38.442,38.058,38.442,01-Feb-16
37.664,37.287,37.664,02-Feb-16
36.647,36.281,36.647,03-Feb-16
36.701,36.334,36.701,04-Feb-16
37.169,36.797,37.169,05-Feb-16
37.029,36.659,37.029,08-Feb-16
36.266,35.903,36.266,09-Feb-16
35.527,35.172,35.527,10-Feb-16
34.241,33.899,34.241,11-Feb-16
34.021,33.681,34.021,12-Feb-16
35.883,35.524,35.883,15-Feb-16
34.753,34.405,34.753,16-Feb-16
35.074,34.723,35.074,17-Feb-16
35.433,35.079,35.433,18-Feb-16
35.835,35.477,35.835,19-Feb-16
35.837,35.479,35.837,22-Feb-16
35.134,34.783,35.134,23-Feb-16
34.755,34.407,34.755,24-Feb-16
34.096,33.755,34.096,25-Feb-16
33.927,33.588,33.927,26-Feb-16
33.558,33.222,33.558,29-Feb-16
34.893,34.544,34.893,01-Mar-16
36.012,35.652,36.012,02-Mar-16
36.494,36.129,36.494,03-Mar-16
36.774,36.406,36.774,04-Mar-16
36.442,36.078,36.442,08-Mar-16
36.757,36.389,36.757,09-Mar-16
36.485,36.12,36.485,10-Mar-16
36.598,36.232,36.598,11-Mar-16
36.886,36.517,36.886,14-Mar-16
36.738,36.371,36.738,15-Mar-16
36.833,36.465,36.833,16-Mar-16
37.028,36.658,37.028,17-Mar-16
37.512,37.137,37.512,18-Mar-16
38.214,37.832,38.214,21-Mar-16
38.46,38.075,38.46,22-Mar-16
38.665,38.278,38.665,23-Mar-16
37.65,37.274,37.65,28-Mar-16
37.646,37.27,37.646,29-Mar-16
38.734,38.347,38.734,30-Mar-16
38.669,38.282,38.669,31-Mar-16
38.876,38.487,38.876,01-Apr-16
39.049,38.659,39.049,04-Apr-16
37.971,37.591,37.971,05-Apr-16
38.256,37.873,38.256,06-Apr-16
38.043,37.663,38.043,07-Apr-16
38.145,37.764,38.145,08-Apr-16
38.825,38.437,38.825,11-Apr-16
39.151,38.759,39.151,12-Apr-16
39.673,39.276,39.673,13-Apr-16
39.875,39.476,39.875,18-Apr-16
40.311,39.908,40.311,20-Apr-16
40.364,39.96,40.364,21-Apr-16
40.471,40.066,40.471,22-Apr-16
40.262,39.859,40.262,25-Apr-16
40.858,40.449,40.858,26-Apr-16
40.734,40.327,40.734,27-Apr-16
40.131,39.73,40.131,28-Apr-16
39.84,39.442,39.84,29-Apr-16
39.633,39.237,39.633,02-May-16
39.41,39.016,39.41,03-May-16
38.65,38.264,38.65,04-May-16
38.804,38.416,38.804,05-May-16
38.836,38.448,38.836,06-May-16
39.475,39.08,39.475,09-May-16
39.582,39.186,39.582,10-May-16
39.496,39.101,39.496,11-May-16
39.822,39.424,39.822,12-May-16
39.879,39.48,39.879,13-May-16
39.554,39.158,39.554,16-May-16
39.672,39.275,39.672,17-May-16
39.819,39.421,39.819,18-May-16
39.22,38.828,39.22,19-May-16
38.804,38.416,38.804,20-May-16
38.485,38.1,38.485,23-May-16
38.418,38.034,38.418,24-May-16
39.094,38.703,39.094,25-May-16
39.966,39.566,39.966,26-May-16
40.57,40.164,40.57,27-May-16
40.905,40.496,40.905,30-May-16
41.345,40.932,41.345,31-May-16
41.113,40.702,41.113,01-Jun-16
41.419,41.005,41.419,02-Jun-16
41.322,40.909,41.322,03-Jun-16
41.368,40.954,41.368,06-Jun-16
41.827,41.409,41.827,07-Jun-16
42.261,41.838,42.261,08-Jun-16
42.183,41.761,42.183,09-Jun-16
41.919,41.5,41.919,10-Jun-16
41.285,40.872,41.285,13-Jun-16
41.657,41.24,41.657,14-Jun-16
42.165,41.743,42.165,15-Jun-16
42.05,41.63,42.05,16-Jun-16
42.118,41.697,42.118,17-Jun-16
42.519,42.094,42.519,20-Jun-16
42.391,41.967,42.391,21-Jun-16
42.117,41.696,42.117,22-Jun-16
42.45,42.026,42.45,23-Jun-16
41.375,40.961,41.375,24-Jun-16
41.721,41.304,41.721,27-Jun-16
41.889,41.47,41.889,28-Jun-16
42.381,41.957,42.381,29-Jun-16
42.886,42.457,42.886,30-Jun-16
43.095,42.664,43.095,01-Jul-16
43.587,43.151,43.587,04-Jul-16
43.405,42.971,43.405,05-Jul-16
43.346,42.913,43.346,07-Jul-16
43.178,42.746,43.178,08-Jul-16
44.068,43.627,44.068,11-Jul-16
44.416,43.972,44.416,12-Jul-16
44.241,43.799,44.241,13-Jul-16
44.828,44.38,44.828,14-Jul-16
44.678,44.231,44.678,15-Jul-16
44.333,43.89,44.333,18-Jul-16
44.439,43.995,44.439,19-Jul-16
44.732,44.285,44.732,20-Jul-16
44.274,43.831,44.274,21-Jul-16
44.444,44,44.444,22-Jul-16
45.207,44.755,45.207,25-Jul-16
44.873,44.424,44.873,26-Jul-16
45.037,44.587,45.037,27-Jul-16
45.049,44.599,45.049,28-Jul-16
44.838,44.39,44.838,29-Jul-16
44.878,44.429,44.878,01-Aug-16
44.582,44.136,44.582,02-Aug-16
44.139,43.698,44.139,03-Aug-16
44.388,43.944,44.388,04-Aug-16
45.193,44.741,45.193,05-Aug-16
45.521,45.066,45.521,08-Aug-16
45.377,44.923,45.377,09-Aug-16
44.608,44.162,44.608,10-Aug-16
44.392,43.948,44.392,11-Aug-16
44.901,44.452,44.901,12-Aug-16
44.954,44.504,44.954,16-Aug-16
44.92,44.471,44.92,17-Aug-16
45.267,44.814,45.267,18-Aug-16
45.65,45.194,45.65,19-Aug-16
45.28,44.827,45.28,22-Aug-16
45.289,44.836,45.289,23-Aug-16
45.287,44.834,45.287,24-Aug-16
45.011,44.561,45.011,25-Aug-16
44.779,44.331,44.779,26-Aug-16
44.939,44.49,44.939,29-Aug-16
45.602,45.146,45.602,30-Aug-16
45.941,45.482,45.941,31-Aug-16
45.996,45.536,45.996,01-Sep-16
46.445,45.981,46.445,02-Sep-16
47.358,46.884,47.358,06-Sep-16
47.488,47.013,47.488,07-Sep-16
47.884,47.405,47.884,08-Sep-16
47.507,47.032,47.507,09-Sep-16
46.25,45.788,46.25,12-Sep-16
46.856,46.387,46.856,14-Sep-16
46.705,46.238,46.705,15-Sep-16
46.71,46.243,46.71,16-Sep-16
46.794,46.326,46.794,19-Sep-16
46.792,46.324,46.792,20-Sep-16
46.714,46.247,46.714,21-Sep-16
47.346,46.873,47.346,22-Sep-16
46.879,46.41,46.879,23-Sep-16
46.461,45.996,46.461,26-Sep-16
46.192,45.73,46.192,27-Sep-16
46.648,46.182,46.648,28-Sep-16
45.182,44.73,45.182,29-Sep-16
45.838,45.38,45.838,30-Sep-16
46.679,46.212,46.679,03-Oct-16
46.862,46.393,46.862,04-Oct-16
47.006,46.536,47.006,05-Oct-16
46.694,46.227,46.694,06-Oct-16
46.887,46.418,46.887,07-Oct-16
46.898,46.429,46.898,10-Oct-16
46.14,45.679,46.14,13-Oct-16
46.423,45.959,46.423,14-Oct-16
46.256,45.793,46.256,17-Oct-16
47.108,46.637,47.108,18-Oct-16
47.009,46.539,47.009,19-Oct-16
47.493,47.018,47.493,20-Oct-16
47.341,46.868,47.341,21-Oct-16
47.626,47.15,47.626,24-Oct-16
47.572,47.096,47.572,25-Oct-16
46.833,46.365,46.833,26-Oct-16
46.487,46.022,46.487,27-Oct-16
46.696,46.229,46.696,28-Oct-16
46.684,46.217,46.684,01-Nov-16
45.671,45.214,45.671,02-Nov-16
45.159,44.707,45.159,03-Nov-16
44.844,44.396,44.844,04-Nov-16
45.616,45.16,45.616,07-Nov-16
45.811,45.353,45.811,08-Nov-16
45.268,44.815,45.268,09-Nov-16
46.834,46.366,46.834,10-Nov-16
45.578,45.122,45.578,11-Nov-16
44.417,43.973,44.417,15-Nov-16
44.324,43.881,44.324,16-Nov-16
44.278,43.835,44.278,17-Nov-16
44.311,43.868,44.311,18-Nov-16
42.828,42.4,42.828,21-Nov-16
43.226,42.794,43.226,22-Nov-16
43.48,43.045,43.48,23-Nov-16
43.498,43.063,43.498,24-Nov-16
43.989,43.549,43.989,25-Nov-16
44.09,43.649,44.09,28-Nov-16
44.218,43.776,44.218,29-Nov-16
44.891,44.442,44.891,30-Nov-16
44.884,44.435,44.884,01-Dec-16
44.319,43.876,44.319,02-Dec-16
44.349,43.906,44.349,05-Dec-16
44.483,44.038,44.483,06-Dec-16
44.266,43.823,44.266,07-Dec-16
44.976,44.526,44.976,08-Dec-16
45.296,44.843,45.296,09-Dec-16
44.659,44.212,44.659,12-Dec-16
44.78,44.332,44.78,13-Dec-16
44.554,44.108,44.554,14-Dec-16
44.613,44.167,44.613,15-Dec-16
44.516,44.071,44.516,16-Dec-16
44.272,43.829,44.272,19-Dec-16
43.934,43.495,43.934,20-Dec-16
43.911,43.472,43.911,21-Dec-16
43.299,42.866,43.299,22-Dec-16
43.425,42.991,43.425,23-Dec-16
42.459,42.034,42.459,26-Dec-16
43.169,42.737,43.169,27-Dec-16
43.111,42.68,43.111,28-Dec-16
43.544,43.109,43.544,29-Dec-16
44.022,43.582,44.022,30-Dec-16
44.198,43.756,44.198,02-Jan-17
44.623,44.177,44.623,03-Jan-17
44.537,44.092,44.537,04-Jan-17
45.079,44.628,45.079,05-Jan-17
44.897,44.448,44.897,06-Jan-17
44.929,44.48,44.929,09-Jan-17
45.315,44.862,45.315,10-Jan-17
45.879,45.42,45.879,11-Jan-17
46.109,45.648,46.109,12-Jan-17
46.009,45.549,46.009,13-Jan-17
46.372,45.908,46.372,16-Jan-17
46.272,45.809,46.272,17-Jan-17
46.498,46.033,46.498,18-Jan-17
46.626,46.16,46.626,19-Jan-17
45.714,45.257,45.714,20-Jan-17
46.069,45.608,46.069,23-Jan-17
46.397,45.933,46.397,24-Jan-17
47.141,46.67,47.141,25-Jan-17
47.699,47.222,47.699,27-Jan-17
47.669,47.192,47.669,30-Jan-17
46.954,46.484,46.954,31-Jan-17
48.106,47.625,48.106,01-Feb-17
48.231,47.749,48.231,02-Feb-17
48.561,48.075,48.561,03-Feb-17
48.839,48.351,48.839,06-Feb-17
48.963,48.473,48.963,07-Feb-17
48.986,48.496,48.986,08-Feb-17
48.874,48.385,48.874,09-Feb-17
48.904,48.415,48.904,10-Feb-17
48.32,47.837,48.32,13-Feb-17
47.938,47.459,47.938,14-Feb-17
47.222,46.75,47.222,15-Feb-17
47.618,47.142,47.618,16-Feb-17
47.752,47.274,47.752,17-Feb-17
48.224,47.742,48.224,20-Feb-17
48.625,48.139,48.625,21-Feb-17
48.368,47.884,48.368,22-Feb-17
48.405,47.921,48.405,23-Feb-17
47.882,47.403,47.882,27-Feb-17
47.856,47.377,47.856,28-Feb-17
48.22,47.738,48.22,01-Mar-17
47.832,47.354,47.832,02-Mar-17
47.761,47.283,47.761,03-Mar-17
47.929,47.45,47.929,06-Mar-17
47.844,47.366,47.844,07-Mar-17
47.529,47.054,47.529,08-Mar-17
47.615,47.139,47.615,09-Mar-17
47.627,47.151,47.627,10-Mar-17
48.511,48.026,48.511,14-Mar-17
48.786,48.298,48.786,15-Mar-17
49.618,49.122,49.618,16-Mar-17
49.2,48.708,49.2,17-Mar-17
49.195,48.703,49.195,20-Mar-17
48.924,48.435,48.924,21-Mar-17
48.332,47.849,48.332,22-Mar-17
48.864,48.375,48.864,23-Mar-17
49.438,48.944,49.438,24-Mar-17
49.249,48.757,49.249,27-Mar-17
49.604,49.108,49.604,28-Mar-17
49.922,49.423,49.922,29-Mar-17
50.178,49.676,50.178,30-Mar-17
50.383,49.879,50.383,31-Mar-17
50.862,50.353,50.862,03-Apr-17
51.466,50.951,51.466,05-Apr-17
51.397,50.883,51.397,06-Apr-17
50.98,50.47,50.98,07-Apr-17
51.303,50.79,51.303,10-Apr-17
51.92,51.401,51.92,11-Apr-17
51.455,50.94,51.455,12-Apr-17
51.295,50.782,51.295,13-Apr-17
51.288,50.775,51.288,17-Apr-17
51.107,50.596,51.107,18-Apr-17
51.27,50.757,51.27,19-Apr-17
51.531,51.016,51.531,20-Apr-17
51.309,50.796,51.309,21-Apr-17
51.703,51.186,51.703,24-Apr-17
52.21,51.688,52.21,25-Apr-17
52.217,51.695,52.217,26-Apr-17
52.032,51.512,52.032,27-Apr-17
52.479,51.954,52.479,28-Apr-17
52.482,51.957,52.482,02-May-17
52.341,51.818,52.341,03-May-17
53.196,52.664,53.196,04-May-17
52.561,52.035,52.561,05-May-17
53.028,52.498,53.028,08-May-17
53.285,52.752,53.285,09-May-17
53.658,53.121,53.658,10-May-17
53.803,53.265,53.803,11-May-17
53.453,52.918,53.453,12-May-17
53.788,53.25,53.788,15-May-17
54.591,54.045,54.591,16-May-17
54.761,54.213,54.761,17-May-17
53.647,53.111,53.647,18-May-17
53.612,53.076,53.612,19-May-17
52.997,52.467,52.997,22-May-17
52.374,51.85,52.374,23-May-17
51.883,51.364,51.883,24-May-17
53.115,52.584,53.115,25-May-17
53.742,53.205,53.742,26-May-17
52.924,52.395,52.924,29-May-17
53.115,52.584,53.115,30-May-17
53.524,52.989,53.524,31-May-17
53.654,53.117,53.654,01-Jun-17
53.775,53.237,53.775,02-Jun-17
53.821,53.283,53.821,05-Jun-17
53.485,52.95,53.485,06-Jun-17
53.776,53.238,53.776,07-Jun-17
53.644,53.108,53.644,08-Jun-17
53.817,53.279,53.817,09-Jun-17
53.15,52.619,53.15,12-Jun-17
53.041,52.511,53.041,13-Jun-17
53.072,52.541,53.072,14-Jun-17
52.697,52.17,52.697,15-Jun-17
52.836,52.308,52.836,16-Jun-17
53.008,52.478,53.008,19-Jun-17
53.014,52.484,53.014,20-Jun-17
53.004,52.474,53.004,21-Jun-17
52.778,52.25,52.778,22-Jun-17
52.255,51.732,52.255,23-Jun-17
51.468,50.953,51.468,27-Jun-17
51.528,51.013,51.528,28-Jun-17
51.799,51.281,51.799,29-Jun-17
52.12,51.599,52.12,30-Jun-17
52.554,52.028,52.554,03-Jul-17
52.337,51.814,52.337,04-Jul-17
52.605,52.079,52.605,05-Jul-17
52.877,52.348,52.877,06-Jul-17
52.835,52.307,52.835,07-Jul-17
53.418,52.884,53.418,10-Jul-17
53.29,52.757,53.29,11-Jul-17
53.604,53.068,53.604,12-Jul-17
54.05,53.51,54.05,13-Jul-17
54.022,53.482,54.022,14-Jul-17
54.199,53.657,54.199,17-Jul-17
54.099,53.558,54.099,18-Jul-17
54.434,53.89,54.434,19-Jul-17
54.26,53.717,54.26,20-Jul-17
54.231,53.689,54.231,21-Jul-17
54.59,54.044,54.59,24-Jul-17
54.664,54.117,54.664,25-Jul-17
54.88,54.331,54.88,26-Jul-17
54.716,54.169,54.716,27-Jul-17
54.733,54.186,54.733,28-Jul-17
55.433,54.879,55.433,31-Jul-17
55.425,54.871,55.425,01-Aug-17
55.219,54.667,55.219,02-Aug-17
54.624,54.078,54.624,03-Aug-17
54.933,54.384,54.933,04-Aug-17
55.191,54.639,55.191,07-Aug-17
54.631,54.085,54.631,08-Aug-17
54.021,53.481,54.021,09-Aug-17
52.959,52.429,52.959,10-Aug-17
52.508,51.983,52.508,11-Aug-17
53.206,52.674,53.206,14-Aug-17
53.734,53.197,53.734,16-Aug-17
54.032,53.492,54.032,17-Aug-17
53.462,52.927,53.462,18-Aug-17
52.87,52.341,52.87,21-Aug-17
52.67,52.143,52.67,22-Aug-17
53.324,52.791,53.324,23-Aug-17
53.519,52.984,53.519,24-Aug-17
53.859,53.32,53.859,28-Aug-17
53.293,52.76,53.293,29-Aug-17
53.895,53.356,53.895,30-Aug-17
53.912,53.373,53.912,31-Aug-17
54.241,53.699,54.241,01-Sep-17
53.737,53.2,53.737,04-Sep-17
54.014,53.474,54.014,05-Sep-17
53.843,53.305,53.843,06-Sep-17
53.834,53.296,53.834,07-Sep-17
53.695,53.158,53.695,08-Sep-17
54.104,53.563,54.104,11-Sep-17
54.875,54.326,54.875,12-Sep-17
54.564,54.018,54.564,13-Sep-17
54.886,54.337,54.886,14-Sep-17
54.654,54.107,54.654,15-Sep-17
54.86,54.311,54.86,18-Sep-17
54.944,54.395,54.944,19-Sep-17
55.042,54.492,55.042,20-Sep-17
54.719,54.172,54.719,21-Sep-17
53.497,52.962,53.497,22-Sep-17
52.967,52.437,52.967,25-Sep-17
53.152,52.62,53.152,26-Sep-17
52.138,51.617,52.138,27-Sep-17
52.376,51.852,52.376,28-Sep-17
52.762,52.234,52.762,29-Sep-17
52.996,52.466,52.996,03-Oct-17
53.112,52.581,53.112,04-Oct-17
53.12,52.589,53.12,05-Oct-17
53.605,53.069,53.605,06-Oct-17
53.527,52.992,53.527,09-Oct-17
53.543,53.008,53.543,10-Oct-17
53.124,52.593,53.124,11-Oct-17
53.532,52.997,53.532,12-Oct-17
53.828,53.29,53.828,13-Oct-17
53.978,53.438,53.978,16-Oct-17
54.158,53.616,54.158,17-Oct-17
53.675,53.138,53.675,18-Oct-17
53.552,53.016,53.552,23-Oct-17
53.981,53.441,53.981,24-Oct-17
56.655,56.088,56.655,25-Oct-17
57.17,56.598,57.17,26-Oct-17
57.023,56.453,57.023,27-Oct-17
57.324,56.751,57.324,30-Oct-17
57.096,56.525,57.096,31-Oct-17
57.847,57.269,57.847,01-Nov-17
57.804,57.226,57.804,02-Nov-17
58.116,57.535,58.116,03-Nov-17
58.342,57.759,58.342,06-Nov-17
57.503,56.928,57.503,07-Nov-17
57.176,56.604,57.176,08-Nov-17
57.479,56.904,57.479,09-Nov-17
57.642,57.066,57.642,10-Nov-17
56.86,56.291,56.86,13-Nov-17
56.721,56.154,56.721,14-Nov-17
56.466,55.901,56.466,15-Nov-17
57.259,56.686,57.259,16-Nov-17
57.752,57.174,57.752,17-Nov-17
57.792,57.214,57.792,20-Nov-17
58.061,57.48,58.061,21-Nov-17
58.28,57.697,58.28,22-Nov-17
58.464,57.879,58.464,23-Nov-17
58.649,58.063,58.649,24-Nov-17
58.929,58.34,58.929,27-Nov-17
58.887,58.298,58.887,28-Nov-17
58.835,58.247,58.835,29-Nov-17
58.043,57.463,58.043,30-Nov-17
57.352,56.778,57.352,01-Dec-17
57.241,56.669,57.241,04-Dec-17
57.217,56.645,57.217,05-Dec-17
56.714,56.147,56.714,06-Dec-17
57.771,57.193,57.771,07-Dec-17
58.168,57.586,58.168,08-Dec-17
58.316,57.733,58.316,11-Dec-17
57.855,57.276,57.855,12-Dec-17
57.431,56.857,57.431,13-Dec-17
57.567,56.991,57.567,14-Dec-17
58.047,57.467,58.047,15-Dec-17
58.566,57.98,58.566,18-Dec-17
59.345,58.752,59.345,19-Dec-17
59.309,58.716,59.309,20-Dec-17
59.787,59.189,59.787,21-Dec-17
60.228,59.626,60.228,22-Dec-17
60.256,59.653,60.256,26-Dec-17
59.809,59.211,59.809,27-Dec-17
59.678,59.081,59.678,28-Dec-17
59.839,59.241,59.839,29-Dec-17
59.568,58.972,59.568,01-Jan-18
59.434,58.84,59.434,02-Jan-18
59.368,58.774,59.368,03-Jan-18
59.89,59.291,59.89,04-Jan-18
59.961,59.361,59.961,05-Jan-18
60.407,59.803,60.407,08-Jan-18
60.408,59.804,60.408,09-Jan-18
60.179,59.577,60.179,10-Jan-18
60.258,59.655,60.258,11-Jan-18
60.317,59.714,60.317,12-Jan-18
60.491,59.886,60.491,15-Jan-18
59.89,59.291,59.89,16-Jan-18
60.606,60,60.606,17-Jan-18
60.085,59.484,60.085,18-Jan-18
60.52,59.915,60.52,19-Jan-18
60.637,60.031,60.637,22-Jan-18
61.781,61.163,61.781,23-Jan-18
61.801,61.183,61.801,24-Jan-18
61.321,60.708,61.321,25-Jan-18
61.098,60.487,61.098,29-Jan-18
60.872,60.263,60.872,30-Jan-18
60.316,59.713,60.316,31-Jan-18
59.962,59.362,59.962,01-Feb-18
58.082,57.501,58.082,02-Feb-18
57.832,57.254,57.832,05-Feb-18
56.9,56.331,56.9,06-Feb-18
57.292,56.719,57.292,07-Feb-18
58.011,57.431,58.011,08-Feb-18
57.621,57.045,57.621,09-Feb-18
58.264,57.681,58.264,12-Feb-18
57.974,57.394,57.974,14-Feb-18
57.93,57.351,57.93,15-Feb-18
57.266,56.693,57.266,16-Feb-18
56.335,55.772,56.335,19-Feb-18
56.242,55.68,56.242,20-Feb-18
56.252,55.689,56.252,21-Feb-18
56.073,55.512,56.073,22-Feb-18
56.738,56.171,56.738,23-Feb-18
57.535,56.96,57.535,26-Feb-18
56.907,56.338,56.907,27-Feb-18
56.835,56.267,56.835,28-Feb-18
