Net Asset Value,Repurchase Price,Sale Price,NAV date
207.4275,,,16-Aug-21
207.6928,,,17-Aug-21
207.5333,,,18-Aug-21
205.8306,,,20-Aug-21
206.0705,,,23-Aug-21
207.3788,,,24-Aug-21
207.3964,,,25-Aug-21
207.3287,,,26-Aug-21
208.5194,,,27-Aug-21
210.9373,,,30-Aug-21
213.5735,,,31-Aug-21
213.4892,,,01-Sep-21
214.5561,,,02-Sep-21
215.5407,,,03-Sep-21
215.3275,,,06-Sep-21
214.9327,,,07-Sep-21
214.9469,,,08-Sep-21
215.3366,,,09-Sep-21
215.6939,,,13-Sep-21
216.5875,,,14-Sep-21
218.3806,,,15-Sep-21
219.2144,,,16-Sep-21
218.8246,,,17-Sep-21
217.3651,,,20-Sep-21
218.5473,,,21-Sep-21
218.805,,,22-Sep-21
220.9201,,,23-Sep-21
220.5674,,,24-Sep-21
220.3351,,,27-Sep-21
218.9472,,,28-Sep-21
219.5825,,,29-Sep-21
219.0864,,,30-Sep-21
218.7291,,,01-Oct-21
221.3927,,,04-Oct-21
221.9402,,,05-Oct-21
220.045,,,06-Oct-21
221.5083,,,07-Oct-21
222.3496,,,08-Oct-21
223.4675,,,11-Oct-21
223.6654,,,12-Oct-21
225.1419,,,13-Oct-21
226.7731,,,14-Oct-21
227.5835,,,18-Oct-21
226.0995,,,19-Oct-21
224.1755,,,20-Oct-21
223.668,,,21-Oct-21
222.2543,,,22-Oct-21
221.6669,,,25-Oct-21
223.1761,,,26-Oct-21
223.4643,,,27-Oct-21
220.4622,,,28-Oct-21
219.6089,,,29-Oct-21
221.7337,,,01-Nov-21
221.4542,,,02-Nov-21
221.0235,,,03-Nov-21
222.6464,,,08-Nov-21
222.6298,,,09-Nov-21
222.5675,,,10-Nov-21
221.5056,,,11-Nov-21
223.2045,,,12-Nov-21
223.9063,,,15-Nov-21
222.4683,,,16-Nov-21
221.6478,,,17-Nov-21
220.6108,,,18-Nov-21
217.6535,,,22-Nov-21
219.1059,,,23-Nov-21
219.0509,,,24-Nov-21
220.0875,,,25-Nov-21
216.3581,,,26-Nov-21
215.687,,,29-Nov-21
216.0685,,,30-Nov-21
216.5783,,,01-Dec-21
218.1184,,,02-Dec-21
216.7889,,,03-Dec-21
214.4119,,,06-Dec-21
216.2273,,,07-Dec-21
218.4785,,,08-Dec-21
218.8482,,,09-Dec-21
218.7332,,,10-Dec-21
217.9254,,,13-Dec-21
217.8038,,,14-Dec-21
216.7819,,,15-Dec-21
216.8142,,,16-Dec-21
214.9083,,,17-Dec-21
211.5189,,,20-Dec-21
212.7246,,,21-Dec-21
215.2498,,,22-Dec-21
216.0961,,,23-Dec-21
215.477,,,24-Dec-21
216.2145,,,27-Dec-21
217.4749,,,28-Dec-21
217.5682,,,29-Dec-21
217.4304,,,30-Dec-21
219.1307,,,31-Dec-21
220.6958,,,03-Jan-22
221.5511,,,04-Jan-22
222.1401,,,05-Jan-22
221.3134,,,06-Jan-22
221.8187,,,07-Jan-22
222.7447,,,10-Jan-22
222.4996,,,11-Jan-22
223.6948,,,12-Jan-22
224.3888,,,13-Jan-22
224.7101,,,14-Jan-22
224.7449,,,17-Jan-22
223.2899,,,18-Jan-22
222.0232,,,19-Jan-22
221.2474,,,20-Jan-22
219.1602,,,21-Jan-22
215.0431,,,24-Jan-22
216.5986,,,25-Jan-22
215.1296,,,27-Jan-22
215.2031,,,28-Jan-22
217.0456,,,31-Jan-22
218.8954,,,01-Feb-22
220.3351,,,02-Feb-22
219.0803,,,03-Feb-22
218.7408,,,04-Feb-22
216.8338,,,07-Feb-22
217.5442,,,08-Feb-22
219.2777,,,09-Feb-22
220.2358,,,10-Feb-22
218.1201,,,11-Feb-22
213.3451,,,14-Feb-22
217.221,,,15-Feb-22
217.15,,,16-Feb-22
216.822,,,17-Feb-22
215.8646,,,18-Feb-22
215.158,,,21-Feb-22
214.5429,,,22-Feb-22
214.4868,,,23-Feb-22
208.0082,,,24-Feb-22
212.2918,,,25-Feb-22
214.1447,,,28-Feb-22
212.5363,,,02-Mar-22
212.3426,,,03-Mar-22
210.0479,,,04-Mar-22
207.849,,,07-Mar-22
209.1949,,,08-Mar-22
211.5071,,,09-Mar-22
213.8281,,,10-Mar-22
214.4757,,,11-Mar-22
216.1388,,,14-Mar-22
214.766,,,15-Mar-22
216.8667,,,16-Mar-22
219.0856,,,17-Mar-22
217.7418,,,21-Mar-22
218.742,,,22-Mar-22
218.5087,,,23-Mar-22
218.0247,,,24-Mar-22
217.4806,,,25-Mar-22
218.0629,,,28-Mar-22
219.3481,,,29-Mar-22
220.5457,,,30-Mar-22
219.8598,,,31-Mar-22
221.5401,,,01-Apr-22
224.4531,,,04-Apr-22
224.3089,,,05-Apr-22
223.4454,,,06-Apr-22
222.6968,,,07-Apr-22
223.5708,,,08-Apr-22
223.0145,,,11-Apr-22
221.391,,,12-Apr-22
221.2467,,,13-Apr-22
219.6098,,,18-Apr-22
218.0169,,,19-Apr-22
219.3751,,,20-Apr-22
221.3368,,,21-Apr-22
219.1288,,,22-Apr-22
217.2634,,,25-Apr-22
219.3946,,,26-Apr-22
217.7239,,,27-Apr-22
219.1052,,,28-Apr-22
218.1464,,,29-Apr-22
217.9819,,,02-May-22
214.1147,,,04-May-22
214.2201,,,05-May-22
211.4175,,,06-May-22
210.5162,,,09-May-22
209.2789,,,10-May-22
208.4889,,,11-May-22
205.61,,,12-May-22
205.5441,,,13-May-22
206.6089,,,16-May-22
209.9691,,,17-May-22
209.6702,,,18-May-22
206.1838,,,19-May-22
209.0175,,,20-May-22
207.5555,,,23-May-22
207.4668,,,24-May-22
206.0839,,,25-May-22
207.4085,,,26-May-22
209.3126,,,27-May-22
211.7805,,,30-May-22
211.9302,,,31-May-22
211.0234,,,01-Jun-22
211.8594,,,02-Jun-22
210.862,,,03-Jun-22
210.0082,,,06-Jun-22
208.4658,,,07-Jun-22
207.898,,,08-Jun-22
208.414,,,09-Jun-22
206.4375,,,10-Jun-22
202.6651,,,13-Jun-22
202.4705,,,14-Jun-22
202.8846,,,15-Jun-22
199.9314,,,16-Jun-22
198.7998,,,17-Jun-22
198.7835,,,20-Jun-22
201.525,,,21-Jun-22
199.7301,,,22-Jun-22
201.0694,,,23-Jun-22
202.2201,,,24-Jun-22
203.5176,,,27-Jun-22
203.5337,,,28-Jun-22
203.205,,,29-Jun-22
203.1811,,,30-Jun-22
203.3251,,,01-Jul-22
204.6053,,,04-Jul-22
204.4934,,,05-Jul-22
206.4356,,,06-Jul-22
208.3808,,,07-Jul-22
209.041,,,08-Jul-22
208.9873,,,11-Jul-22
208.0323,,,12-Jul-22
207.7009,,,13-Jul-22
207.6343,,,14-Jul-22
208.4152,,,15-Jul-22
210.4426,,,18-Jul-22
211.1279,,,19-Jul-22
212.0105,,,20-Jul-22
213.3106,,,21-Jul-22
213.428,,,22-Jul-22
213.3889,,,25-Jul-22
211.6984,,,26-Jul-22
213.378,,,27-Jul-22
215.641,,,28-Jul-22
217.672,,,29-Jul-22
219.4511,,,01-Aug-22
219.7004,,,02-Aug-22
219.5654,,,03-Aug-22
220.2894,,,04-Aug-22
220.691,,,05-Aug-22
221.4727,,,08-Aug-22
221.0942,,,10-Aug-22
221.9218,,,11-Aug-22
221.6356,,,12-Aug-22
222.7685,,,16-Aug-22
223.6412,,,17-Aug-22
224.0919,,,18-Aug-22
222.4586,,,19-Aug-22
219.8723,,,22-Aug-22
220.8558,,,23-Aug-22
221.0342,,,24-Aug-22
221.0002,,,25-Aug-22
221.417,,,26-Aug-22
219.7112,,,29-Aug-22
223.2979,,,30-Aug-22
222.0442,,,01-Sep-22
221.5321,,,02-Sep-22
